Date,instability_index,volatility,correlation,cov_drift,vol_z,corr_z,drift_z
2022-09-12,0.5277103364457659,0.018788338613244127,0.3792708259078288,0.00014453717763260494,1.4077038863851563,-0.07427506629325235,0.24970218924539364
2022-09-13,0.8254910376621991,0.019277978608225103,0.3814736744166316,0.00024268690669464305,1.5477384511203112,-0.05783296058988702,0.9865676224561732
2022-09-14,1.6525726622638217,0.019049424382851593,0.41598057683927386,0.0005475860488476911,1.4823730973979228,0.1997272551315042,3.2756176342620384
2022-09-15,0.9238421139634477,0.018690891236350902,0.41961632501873225,0.0002664309231212925,1.379834428931307,0.2268645528796645,1.1648273600793717
2022-09-16,1.035834254675499,0.018555238025826454,0.3895054716713131,0.0003462864558012462,1.3410382960879197,0.0021165361284522684,1.7643479318101254
2022-09-19,0.6181739304207502,0.018284287086583917,0.39553310288637084,0.00018371965869890404,1.2635476964017478,0.04710689710100297,0.5438671977594998
2022-09-20,0.7564561597350471,0.01790890238258095,0.4072661886737923,0.0002416117781573532,1.156189567629337,0.1346828860864106,0.978496025489394
2022-09-21,0.887352578924554,0.017995800400460945,0.39240913229846847,0.00030537815997282186,1.181041961704387,0.02378951761928347,1.4572262574499915
2022-09-22,0.4688037373999634,0.017878279816128648,0.40272138164848875,0.00013235173470783264,1.1474316683397003,0.10076035477623464,0.1582191890839552
2022-09-23,0.6129240711357181,0.01828965586380863,0.4024926335250586,0.0001744981465836784,1.2650831395631097,0.09905297416887315,0.4746360996751716
2022-09-26,1.2589619586629333,0.018225244957525435,0.41868869534106734,0.0004190044835348816,1.2466619457921342,0.21994070625435377,2.310283223942312
2022-09-27,0.5202636536787774,0.018191124891453917,0.42390716048579524,0.00011993446660233997,1.236903779281971,0.2588914353562724,0.06499574639808851
2022-09-28,0.40815428753100047,0.01822459107634671,0.4170954458110388,8.06332421032865e-05,1.2464749390786505,0.20804865962478167,-0.23006073611043065
2022-09-29,0.9603319831700743,0.01836330084419011,0.43332166681849743,0.00027986562027830573,1.2861452318724809,0.32916150052358534,1.2656892171141567
2022-09-30,0.7242753498532801,0.01826240832092913,0.4420367154621239,0.00018071703019020878,1.2572904799635167,0.39421079939087494,0.5213247702054484
2022-10-03,0.6685007865186923,0.018703303046801904,0.44483689384814057,0.0001388501988029055,1.3833841440115646,0.4151113873465064,0.20700682819800575
2022-10-04,1.3283316582960791,0.0191285648328919,0.464078387731269,0.00036718669429118767,1.5050068662647185,0.5587302858103841,1.921257822813135
2022-10-05,1.3425738590878398,0.019006195021190858,0.481835711698015,0.00035988508893849356,1.4700097183725334,0.6912713100811888,1.8664405488097973
2022-10-06,0.8868527099033336,0.019080211100135015,0.48482977487163087,0.00017198401957674476,1.4911779429959129,0.7136190580023113,0.4557611287117765
2022-10-07,0.6918362149465115,0.019203245611395758,0.4841655920362186,9.002944566731837e-05,1.5263651916038827,0.7086615839215612,-0.15951813068590945
2022-10-10,0.9983616534341557,0.018863918749612064,0.494452080274351,0.00021521565126277783,1.4293194235295819,0.7854401396197536,0.7803253971531318
2022-10-11,1.1093320485187552,0.018842324431124605,0.4951096926797593,0.00025972790469873543,1.4231435575440816,0.7903485718784221,1.1145040161337618
2022-10-12,0.6475413641155282,0.018480084331713952,0.49550040178390126,8.860856828610702e-05,1.319544719274016,0.7932648325127317,-0.17018545944016328
2022-10-13,1.294868023788044,0.018894796890576358,0.4813434619696128,0.0003455550036269734,1.4381504158383978,0.6875971481792249,1.75885650734651
2022-10-14,1.432270860658785,0.019121202737918754,0.5050991956520098,0.0003682180528870818,1.5029013442982313,0.8649104235615817,1.9290008141165427
2022-10-17,1.1282078618174303,0.01938434390114536,0.5048731974351651,0.0002369159283521176,1.5781583875015177,0.8632235683124427,0.9432416296383308
2022-10-18,1.2714133427321368,0.019415512629336693,0.5182510962884705,0.0002796527482635798,1.58707248628912,0.9630764751991358,1.2640910667081549
2022-10-19,0.8612758799553597,0.019389563561518507,0.5190306421069036,0.00011597655042695574,1.5796511839967207,0.9688950209121404,0.035281434957218055
2022-10-20,0.8906208443226897,0.019069207687404142,0.5209091830698078,0.00013803877637249076,1.4880310225479032,0.9829164885513103,0.2009150218688556
2022-10-21,1.3066165645191763,0.019414274211492142,0.5255696232485896,0.00028649094631646646,1.5867183050424905,1.0177021080514843,1.3154292804635541
2022-10-24,1.3600847995551035,0.01892735206946445,0.539811138487552,0.00031224670473470453,1.4474610325204484,1.1240010650607288,1.5087923010841338
2022-10-25,1.8577514889947986,0.0188633519451654,0.5598493159623684,0.0004936288824278726,1.429157320321527,1.2735664259228716,2.870530720739997
2022-10-26,1.0238424420376553,0.01923585506786834,0.5671617394785337,0.00013894112895167617,1.5356913314008682,1.3281465025464365,0.2076894921656615
2022-10-27,1.736701728569411,0.019215227180854864,0.5400192480026998,0.00045156839947551805,1.5297918599341835,1.1255543986795697,2.5547589270944795
2022-10-28,1.2605800362082602,0.019559992147766204,0.5364701573002385,0.00025170656578824983,1.6283928985998164,1.0990639140876834,1.0542832959372805
2022-10-31,1.5285980370501233,0.019549704007089788,0.5359038775546662,0.00035976065835456995,1.6254505423455812,1.0948371906443017,1.8655063781604868
2022-11-01,0.7773457640843278,0.0196723055977303,0.5375862985819515,5.321945679880362e-05,1.6605139778434286,1.107394815128077,-0.4358715007185222
2022-11-02,0.9387202505932098,0.019847498674647177,0.5307909322240851,0.00011778631714137691,1.7106183127060666,1.0566740635636156,0.04886837550994741
2022-11-03,1.0467218531555107,0.019852632338483042,0.531689588887719,0.00015985442182728962,1.7120865146260915,1.063381655027784,0.3646973898126569
2022-11-04,1.2369987233383533,0.01990630279321793,0.5213086926073454,0.0002441646320031954,1.7274359935187007,0.985898435797998,0.9976617406983611
2022-11-07,1.0910669885937334,0.019845576902985808,0.5285073454026127,0.00018100716081181396,1.7100686957203655,1.0396293254659115,0.5235029445949232
2022-11-08,0.8926258965882097,0.019820198439622405,0.5293537214250533,0.00010183600989516443,1.7028105834191447,1.0459466931696606,-0.07087958682417637
2022-11-09,0.776973197624396,0.020086391007270138,0.531991669900563,4.285849195425147e-05,1.77894031287013,1.0656363938009283,-0.5136571137978706
2022-11-10,1.4119012908745308,0.021031728104480514,0.5384499689681953,0.0002541410918694243,2.0493019465046394,1.1138412683120975,1.072560657806855
2022-11-11,3.0625719829368463,0.021226760984089744,0.5553327762336238,0.0008895295682249035,2.105080364699794,1.2398548822843907,5.842780701826354
2022-11-14,1.231044043459421,0.021215370135038145,0.542486164721942,0.0001708625969829808,2.101822639421518,1.1439675148321746,0.44734197612457033
2022-11-15,0.9782568380799899,0.021150180018590144,0.5410541182498929,7.375670639124356e-05,2.0831785954802453,1.1332786910789883,-0.2816867723192636
2022-11-16,1.0427193194840898,0.021109285888176926,0.5362796582707788,0.00010582031645986267,2.0714830807932554,1.0976420254892403,-0.04096714783022655
2022-11-17,0.9949464598498396,0.021112098213896122,0.5396955644071533,8.322719994665265e-05,2.07228739174011,1.1231384177933876,-0.21058642998397817
2022-11-18,0.8621845314024945,0.021067543407822253,0.5392448636418168,3.232130492826767e-05,2.0595449423091643,1.1197743781898302,-0.5927657262915109
2022-11-21,0.9864361952989573,0.020772591890565958,0.5346512971929755,9.777476860616834e-05,1.97519029857022,1.0854879055588422,-0.10136961823219044
2022-11-22,1.460758807309574,0.020821385497792545,0.5172507132638827,0.00030275354648460107,1.9891450237149637,0.9556095961248844,1.4375218020888743
2022-11-23,0.9006932795705032,0.02074433258081444,0.5201517756475171,7.900410018703996e-05,1.9671082787570233,0.9772631842736661,-0.24229162431918025
2022-11-25,0.9431875799871663,0.02071461201984104,0.517303039420173,9.994908889982056e-05,1.9586083484771113,0.9560001596109059,-0.0850457681265184
2022-11-28,0.8071442551772074,0.020741205669884622,0.5152940809779865,4.657083136671233e-05,1.9662139980293236,0.9410052532757214,-0.4857864857734226
2022-11-29,1.0536492239053408,0.02068227455464947,0.522221351834234,0.00014043131127177333,1.9493599968123019,0.9927105426767459,0.2188771322269741
2022-11-30,0.9022262746314643,0.02096228898110223,0.5225444964403526,6.893495470343503e-05,2.0294427080487476,0.9951225005349654,-0.31788638468932
2022-12-01,1.4127032375193977,0.020919319905157812,0.5261457698076599,0.0002709764857904722,2.0171537694231723,1.0220024775898386,1.1989534655451823
2022-12-02,0.9734838404517215,0.02090156270437797,0.525249918100916,9.703285257988592e-05,2.012075299715614,1.015315822380476,-0.10693960074092523
2022-12-05,0.8895905182993218,0.02097957331268845,0.5247401316104228,6.104441113672898e-05,2.0343859395560275,1.01151076573253,-0.37712515039059175
2022-12-06,1.0674626497961033,0.021119958550097212,0.5257879231402025,0.0001257319913891778,2.074535408180504,1.0193315028458108,0.10852103836199464
2022-12-07,1.1029262982367136,0.02041221342028627,0.5284113734838004,0.000164255934251501,1.8721238768260207,1.0389129891280469,0.39774202875607295
2022-12-08,2.130511862501138,0.020390920321949113,0.4966565775782773,0.0006072577620819879,1.866034158281639,0.8018945519631785,3.7236068772585957
2022-12-09,0.8390296527228679,0.020335072679645943,0.49683403573229923,9.313644135652854e-05,1.8500620147444002,0.8032191032043069,-0.13619215978010313
2022-12-12,0.8571382481037738,0.020341474159172878,0.5023356828724304,9.46589843773123e-05,1.8518928055466306,0.8442835084319797,-0.12476156966728941
2022-12-13,0.8345943058247989,0.02036346449903785,0.5085660224003079,7.861858526455168e-05,1.8581819316452641,0.8907868883402473,-0.24518590251111483
2022-12-14,0.8008022025780326,0.020342806466632182,0.5093752767361205,6.509775491684193e-05,1.852273838748717,0.8968271790262231,-0.3466944100408422
2022-12-15,0.8170981204814516,0.02042914400453389,0.5067512447893812,7.09294038845814e-05,1.8769659383817143,0.8772413516464077,-0.3029129285837674
2022-12-16,1.0217234481275816,0.020439810508898787,0.5105577350847466,0.00014850631808241036,1.8800165047392317,0.9056530719917375,0.27950076765177573
2022-12-19,0.8505657261513039,0.019935755788810138,0.5146878203061105,9.520766234243192e-05,1.7358594014514241,0.9364801113919541,-0.12064233438946685
2022-12-20,1.758744912478982,0.019813441442882423,0.5090325268178879,0.0004683952685803017,1.7008781164901776,0.8942688867229259,2.681087734223843
2022-12-21,0.8565351678696064,0.019819642432909193,0.5076706240868545,0.00010899277877938098,1.7026515683083028,0.88410361726755,-0.01714968196703355
2022-12-22,0.8353938260372881,0.019730715251792326,0.515956396745395,9.569466143793179e-05,1.6772188437995368,0.945948791523231,-0.11698615721090376
2022-12-23,0.8963611965669593,0.019569228562183957,0.5150275246447648,0.00012713223420927013,1.631034466457756,0.9390156714278464,0.11903345181527526
2022-12-27,1.0733797904211226,0.019454024855479386,0.5098874521808908,0.00020736718319745552,1.5980867883889378,0.9006500668770806,0.7214025159973495
2022-12-28,0.8018094959784113,0.01914761619792774,0.5022485869484561,0.00011811548238221661,1.5104554604109304,0.8436334226986237,0.05133960482567959
2022-12-29,1.1411750517989836,0.018726502911179273,0.4937077626766472,0.00027825820317338787,1.3900191880098103,0.7798845380568606,1.2536214293302796
2022-12-30,1.3153100170523788,0.018657618425463315,0.4782799843789737,0.0003658044039006416,1.370318573123124,0.6647312896492825,1.9108801883847302
2023-01-03,0.5442379346381784,0.018643661152499193,0.4816113270907754,5.4906014671782695e-05,1.3663268635723214,0.6895964988466904,-0.4232095585044764
2023-01-04,0.7959929509905024,0.01850455781958768,0.4811990621121488,0.00016121546309571364,1.3265440131574369,0.6865193447304238,0.3749154950836466
2023-01-05,0.90965331548373,0.018576395135987637,0.46629475957947863,0.00021871506790992985,1.3470891227010318,0.5752733299918611,0.8065974937582973
2023-01-06,0.6111228291475387,0.018646644209435643,0.46257393126317314,0.00010044635540208274,1.3671800027847179,0.5475009923861224,-0.08131250772822397
2023-01-09,0.7311460551685397,0.0187633373939813,0.47220869900015633,0.00013438304846778238,1.4005536639907334,0.6194150931178818,0.17346940839700378
2023-01-10,0.6708870271927719,0.018330977737445603,0.4736218377257319,0.00012536919297942504,1.2769009866509877,0.6299627890700017,0.10579730585732644
2023-01-11,1.1190754336709483,0.01812026628066771,0.4551077929318967,0.00033089747194949145,1.2166385745991517,0.49177358528198545,1.6488141411317072
2023-01-12,0.8404825880216032,0.017841315507725018,0.4487722791893976,0.00023649780189699697,1.1368600628926424,0.4444851829143135,0.9401025182578542
2023-01-13,0.8544219335575614,0.017786144199791895,0.43559362539441737,0.0002572718474913149,1.1210813475681636,0.3461194451619322,1.0960650079425884
2023-01-17,0.368546013853663,0.017947650401353973,0.43426489897457354,5.828587109162738e-05,1.167271305230124,0.33620180436247493,-0.3978350680316101
2023-01-18,0.7633440084408384,0.018135645810802986,0.4263870271191813,0.00021671658749146478,1.2210370425151726,0.2774012099292602,0.7915937728780825
2023-01-19,0.5143935101895528,0.017797372692757985,0.43509968760786155,0.00012146085516733163,1.124292639826263,0.3424326835598596,0.0764552071825359
2023-01-20,0.8900902776501883,0.017859495960916967,0.4108861281342167,0.00029329472186751725,1.142059580651647,0.16170218723682384,1.366509065062094
2023-01-23,0.5134688574868703,0.017845837988534143,0.4091128892478294,0.0001450811912304982,1.138153469554926,0.14846669642082427,0.2537864064848605
2023-01-24,0.22952802452868834,0.017361937320951676,0.4067111377031259,5.244094553761379e-05,0.9997603234586919,0.13053997444542262,-0.4417162243180496
2023-01-25,1.3297230989693247,0.017167221712618135,0.4241864515317622,0.00048211913981137584,0.9440726432454207,0.26097606935695006,2.7841205843056036
2023-01-26,0.5610911229125243,0.016912185885098248,0.4350699728426204,0.00017387113792868695,0.8711336851033169,0.342210891952723,0.4699287916815332
2023-01-27,0.9970436150436771,0.01695823690383198,0.4250480286321229,0.00035628596631208365,0.8843040437956029,0.26740689821291524,1.8394199031225134
2023-01-30,0.30974485460423357,0.016955424737750278,0.4214663627029315,8.531149020803005e-05,0.883499778504265,0.2406732714716409,-0.19493848616320517
2023-01-31,0.5102164972226938,0.016876440239468205,0.4277584906353988,0.00016217257030946047,0.8609106110524021,0.28763784127810044,0.38210103933757866
2023-02-01,0.5250775367503997,0.016665093270746875,0.4226052264687013,0.00018128547293772235,0.8004664457955674,0.24917377359136988,0.525592390864262
2023-02-02,0.6260330507589535,0.01693019355540567,0.4321598036867053,0.00020202903637357502,0.8762837878303048,0.3204893306719457,0.6813260337746102
2023-02-03,0.9898862003146348,0.01705504163474493,0.4089447228071843,0.00036574808818122496,0.911989707745962,0.14721149871576367,1.9104573944821783
2023-02-06,0.5817341692919434,0.017077897072270556,0.3992592526424998,0.00021141041052558652,0.9185262474047716,0.07491895404092272,0.7517573064301357
2023-02-07,0.12467054998250504,0.016926051591611053,0.39631857017955563,3.7477241676589596e-05,0.8750992071116681,0.05296964082099642,-0.5540571979851494
2023-02-08,0.47001130703076416,0.016010674495931035,0.38062492415178495,0.00022594757235500727,0.6133059825466248,-0.06416804968684553,0.8608959882325131
2023-02-09,1.6544085288897437,0.015857010241968682,0.3243910727287995,0.0007609905152182781,0.5693587822779737,-0.48389865100112456,4.877765455392382
2023-02-10,0.2056593089167389,0.015884642199627135,0.3362594926528657,0.0001692225302939285,0.5772613825621519,-0.3953125252899755,0.43502906947804026
2023-02-13,0.10280459653039455,0.0159116316914532,0.3413514639048113,0.00012203151834740211,0.5849802408642248,-0.35730594915529246,0.08073949788225125
2023-02-14,-0.05397792291553505,0.015881187480744408,0.34336835071753224,5.853626043450405e-05,0.5762733504161179,-0.3422518653025159,-0.3959552538602072
2023-02-15,-0.057000677294148705,0.015888324873526635,0.34359550212687023,5.6830649525634656e-05,0.5783146086912756,-0.3405564026013457,-0.40876023797237604
2023-02-16,-0.09336877548613044,0.01594792964424413,0.3432288556700631,4.039198964306414e-05,0.5953612719727083,-0.34329305915058034,-0.5321745392805193
2023-02-17,0.05367930462913185,0.01601886332590501,0.35143178254739127,8.829444168690148e-05,0.6156479465464002,-0.2820662474769505,-0.17254378518205413
2023-02-21,0.0888356245941649,0.01607340210521862,0.3477240415439075,0.00010395142290168334,0.6312457618814501,-0.3097409011158036,-0.054997986983151774
2023-02-22,0.1715852990280672,0.016055489874815462,0.3486126934855393,0.00013681679632471288,0.6261229544848866,-0.30310798509846404,0.19174092769777912
2023-02-23,-0.09878546644759827,0.016042666994515006,0.3485556251442737,2.9322675498972867e-05,0.6224556755045508,-0.3035339443487962,-0.6152781304985494
2023-02-24,-0.10244415882153064,0.015985027566232112,0.35035814290453077,2.826434018358177e-05,0.6059710902298293,-0.29007991542764844,-0.6232236512667728
2023-02-27,0.12827934554474205,0.015959242986384643,0.34731018312763723,0.00012447327645413197,0.5985968306660052,-0.31282994868278385,0.09907115465100472
2023-02-28,-0.10301727333224335,0.015616346319631836,0.34910052983530593,4.3330275058149556e-05,0.500530116406419,-0.2994667647436581,-0.5101151716594909
2023-03-01,0.45169983390866103,0.015637463101659314,0.3269871125167891,0.00028617427498873083,0.5065694093770429,-0.4645217576588474,1.3130518500077875
2023-03-02,-0.06851431707201494,0.01568651629059191,0.32596711064654754,7.744372356988935e-05,0.5205983735782092,-0.4721350721927898,-0.2540062526014642
2023-03-03,-0.09569735388844193,0.015594845770756713,0.3292494047002648,6.681032672160747e-05,0.4943810680562903,-0.4476359631686849,-0.33383716655293116
2023-03-06,0.026910094364388713,0.015347173311122552,0.3296899471653922,0.00012480079649061475,0.4235479959272407,-0.4443477453227914,0.10153003248871688
2023-03-07,0.17872996513456518,0.015547907772029933,0.31759048095317777,0.00018985001755765418,0.4809570375673199,-0.534658405189114,0.5898912630254897
2023-03-08,0.05316529639619161,0.015480525947913349,0.33242624819165145,0.00012749189815800956,0.4616861763060922,-0.4239239392688594,0.12173365215134203
2023-03-09,-0.0865366108366011,0.01582451331008004,0.33166433958321406,5.932099399286549e-05,0.5600648239434818,-0.429610840490696,-0.3900638159625891
2023-03-10,0.3509579729350916,0.015878536536296922,0.34018562559663207,0.00022361266427066686,0.5755151936976188,-0.3660077898036688,0.843366514911325
2023-03-13,0.14162226292178628,0.016024821341384048,0.3229355085216411,0.000151540207899338,0.617351908871465,-0.49476301160354325,0.3022778914974371
2023-03-14,0.13328668826071824,0.01607725045040858,0.30910065988053825,0.00015996669614968528,0.6323463691626174,-0.5980266009234911,0.3655402965430284
2023-03-15,0.009882385565879745,0.01628859147528222,0.3190093839859431,9.275258402783054e-05,0.6927888345090435,-0.5240676843318581,-0.13907399347954613
2023-03-16,0.6429757350480374,0.016359482877768717,0.2877158038579181,0.0003741462830745878,0.7130634174524707,-0.7576435976302962,1.9735073853219378
2023-03-17,0.029657349105666985,0.016473621255052952,0.29287930048978733,0.0001195845580385148,0.745706416689483,-0.7191031546171248,0.06236878524464277
2023-03-20,0.07983642854767807,0.016601015774187197,0.2980889869145651,0.00012960349876812364,0.7821406055210173,-0.6802179500579896,0.13758663018000653
2023-03-21,0.014273507045649678,0.01667804959582994,0.3022265883089572,9.635660696642455e-05,0.8041718893095205,-0.6493348097906818,-0.1120165583818897
2023-03-22,0.16864322236543453,0.016689365695720805,0.29570979449607027,0.00016409019367274173,0.8074082367054848,-0.6979762902603294,0.3964977206511482
2023-03-23,0.012193584792208098,0.01663545587847962,0.2998392970996061,9.952149626837307e-05,0.7919903013454159,-0.6671535995313336,-0.08825594743745806
2023-03-24,-0.03396562768294759,0.016662123012080043,0.29582261900384504,8.405393222076804e-05,0.7996169668236202,-0.6971341658585151,-0.20437968401394788
2023-03-27,-0.06083676942223781,0.01673986758503601,0.29554935387346287,7.062636563028521e-05,0.8218515218967459,-0.699173822303719,-0.3051880078597403
2023-03-28,0.09337824028896452,0.01670691252645132,0.2901018271765858,0.00013892154317429568,0.8124265416417977,-0.7398342714512802,0.20754245067637606
2023-03-29,-0.09499913906426717,0.0167804955598659,0.2838544141137528,6.70546030736045e-05,0.8334709174316128,-0.7864650885688456,-0.3320032460555688
2023-03-30,-0.10217329819149108,0.016610208249483876,0.2889116468393807,6.564689570468853e-05,0.7847696070123253,-0.7487178014953086,-0.34257170009148996
2023-03-31,0.06712096416811708,0.01652286330708849,0.2957286792252538,0.00012984621420167067,0.7597893947838892,-0.6978353342607795,0.13940883198124154
2023-04-03,0.09738406060329373,0.016745736847032754,0.3076260669667636,0.00012162067605332713,0.823530101174287,-0.6090329921759214,0.07765507281151555
2023-04-04,0.4793183945293705,0.01662061772621291,0.3092129270173066,0.0002774291362158571,0.7877466647645779,-0.5971886367501114,1.247397155573645
2023-04-05,0.11335732001136452,0.01665221688383561,0.2927390839852838,0.00014636675096657602,0.7967838641948741,-0.7201497334350464,0.26343782927426584
2023-04-06,0.029750225483495662,0.01665374875480824,0.2863147887312335,0.0001192862885375864,0.797221971553508,-0.7681008027957488,0.0601295076927277
2023-04-10,-0.11406993662768783,0.016585148440976045,0.2870328153024616,6.371560361016388e-05,0.7776026283898442,-0.762741437984787,-0.35707100028812067
