date,instability,regime,window_idx,ann_ret_static,ann_vol_static,sharpe_static,dd_static,calmar_static,hhi_static,effn_static,gs_static,ann_ret_equal,ann_vol_equal,sharpe_equal,dd_equal,calmar_equal,hhi_equal,effn_equal,gs_equal,ann_ret_shrunk,ann_vol_shrunk,sharpe_shrunk,dd_shrunk,calmar_shrunk,hhi_shrunk,effn_shrunk,gs_shrunk,ann_ret_minvar,ann_vol_minvar,sharpe_minvar,dd_minvar,calmar_minvar,hhi_minvar,effn_minvar,gs_minvar,ann_ret_regime,ann_vol_regime,sharpe_regime,dd_regime,calmar_regime,hhi_regime,effn_regime,gs_regime
2014-01-07,-0.2943874031537604,shrunk_mv,0,-0.03724552911163458,0.15465818532666914,-0.24082481656541196,-0.08685362376278695,-0.4288310320057445,0.616493576187521,1.6220769179528751,,0.10049468364105073,0.14608537368945468,0.68791749032097,-0.06967638011016129,1.4423063236374278,0.10000000000000003,9.999999999999996,,0.008607340617320373,0.13865382350821553,0.062077917503734543,-0.07751924556196867,0.1110348863036817,0.27032931261859705,3.6991918867891425,,0.008606827157940235,0.13865380035478134,0.062074224694292246,-0.07751924560903836,0.11102826259878774,0.2703295243485343,3.6991889894745857,,0.008607340617320373,0.13865382350821553,0.062077917503734543,-0.07751924556196867,0.1110348863036817,0.27032931261859705,3.6991918867891425,
2014-04-08,0.028435643115247117,shrunk_mv,1,0.21462504575202893,0.09787992203430539,2.1927382173108616,-0.035493219060276505,6.046930975393949,0.5271175929966943,1.8971098921493812,0.767115509332656,0.2868841344833632,0.08195246029983111,3.500616496854023,-0.022545960914168404,12.724413724281698,0.10000000000000003,9.999999999999996,0.0,0.24431446434298423,0.06882794867195681,3.549640357689862,-0.017081783061968895,14.302632427578896,0.24433313132870954,4.0927728243889545,0.1787039740198316,0.24431494096527448,0.068827879355074,3.5496508573929137,-0.017081813289961098,14.30263501995173,0.24432965461338296,4.0928310629438664,0.17871505094879941,0.24431446434298423,0.06882794867195681,3.549640357689862,-0.017081783061968895,14.302632427578896,0.24433313132870954,4.0927728243889545,0.1787039740198316
2014-07-09,-1.3251905886746955,shrunk_mv,2,-0.11011930880288456,0.1371042420122941,-0.803179443514302,-0.09770933065999593,-1.1270091408779808,0.5112278684387452,1.9560748968046895,0.850119034733211,-0.14876727268268414,0.10477088384136302,-1.4199295379424066,-0.08089947483273928,-1.8389151844342924,0.10000000000000003,9.999999999999996,0.0,-0.15344823906396718,0.0871027352622978,-1.7616925415933162,-0.06958701370913148,-2.205127521427624,0.203049187581763,4.924915050927373,0.3065307471487347,-0.15344820251868868,0.08710273501043354,-1.761692127122162,-0.06958701017896697,-2.205127108120377,0.20304918895426552,4.924915017637615,0.3065217317927036,-0.15344823906396718,0.0871027352622978,-1.7616925415933162,-0.06958701370913148,-2.205127521427624,0.203049187581763,4.924915050927373,0.3065307471487347
2014-10-07,-0.704128035521634,shrunk_mv,3,-0.15786146934440004,0.1587334829504438,-0.9945064293315105,-0.08741704036194935,-1.8058432165030556,0.6454400335869721,1.5493306085192675,1.5393427112609346,-0.191629428893491,0.12551238484926355,-1.5267770517119241,-0.07323459941912996,-2.616651561057553,0.10000000000000003,9.999999999999996,0.0,-0.28218862626299435,0.1201739870058911,-2.3481672972135064,-0.08487827566759933,-3.3246272269726904,0.2061452579005153,4.850948356438037,0.13972946587329693,-0.2821908162723196,0.12017409457665941,-2.3481834189506565,-0.08487866430260875,-3.3246378061070225,0.2061430471878417,4.851000378823254,0.1397088678410584,-0.28218862626299435,0.1201739870058911,-2.3481672972135064,-0.08487827566759933,-3.3246272269726904,0.2061452579005153,4.850948356438037,0.13972946587329693
2015-01-07,-0.5083952058604154,shrunk_mv,4,0.5432686739929773,0.1224530553869944,4.4365464975623405,-0.031576707582471865,17.20472828188535,0.39654767119272133,2.521764904058665,0.7047451306593083,0.44906482366839817,0.13179443216361442,3.407312557111007,-0.043547122372881684,10.31215839759016,0.10000000000000003,9.999999999999996,0.0,0.3665787441721756,0.11440301406146872,3.2042752298048103,-0.04313363714594564,8.498674547936478,0.20769895195362728,4.8146607895415325,0.17962764695034428,0.36657852380145783,0.11440320751448275,3.2042678851906423,-0.04313367161448334,8.49866264754445,0.20769570686706518,4.814736014933838,0.17962659613201176,0.3665787441721756,0.11440301406146872,3.2042752298048103,-0.04313363714594564,8.498674547936478,0.20769895195362728,4.8146607895415325,0.17962764695034428
2015-04-09,0.20708101544793314,shrunk_mv,5,-0.848966503592701,0.28637710534594096,-2.964505499024292,-0.2385871065180599,-3.5583083930331263,0.7733440689007689,1.2930854974053139,1.992746573414647,-0.42691268724229886,0.1454334215532558,-2.935451031013315,-0.13330430739655733,-3.2025423302512444,0.10000000000000003,9.999999999999996,0.0,-0.2907437501087066,0.13049294851922702,-2.228041847532229,-0.1102833435658886,-2.6363341979652826,0.22508397069660133,4.442786382811486,0.1712013504639123,-0.2907453741075032,0.13049301557613752,-2.228053147701723,-0.11028380229511647,-2.636337957676472,0.22508083226159242,4.442848331206562,0.17120237375943886,-0.2907437501087066,0.13049294851922702,-2.228041847532229,-0.1102833435658886,-2.6363341979652826,0.22508397069660133,4.442786382811486,0.1712013504639123
2015-07-09,1.6672252112693036,equal_weight,6,-0.16534754391303225,0.2709192716322028,-0.6103203471531046,-0.17739631351916102,-0.9320799324004704,0.37769462525671127,2.647641594900432,1.5466177335182363,-0.28224308715019364,0.2542925880806909,-1.1099147217795968,-0.1863106890163936,-1.5149054981239367,0.10000000000000003,9.999999999999996,0.0,-0.42579718739498795,0.22632523238640329,-1.8813509342521197,-0.18573147895427955,-2.2925418447769106,0.3005746848595697,3.3269601545692584,0.3611709332769876,-0.42579570745922496,0.22632529742138435,-1.8813438546662156,-0.18573129434831978,-2.2925361552732695,0.30056712532020374,3.3270438306739902,0.3611630948837463,-0.28586657068416743,0.2542925880806909,-1.124163990943604,-0.18662897842333936,-1.5317373169975925,0.10000000000000003,9.999999999999996,0.9058708834934547
2015-10-07,1.2716716247786606,equal_weight,7,-0.32727840399332014,0.17335482127130022,-1.8879105962742713,-0.1358180098199515,-2.4096834022761784,1.0,1.0,0.9672219043003631,-0.19009863466594182,0.17543353866362418,-1.0835934571805934,-0.10449086739684028,-1.819284683932964,0.10000000000000003,9.999999999999996,0.0,-0.10915796101211207,0.16269300951762017,-0.670944383755406,-0.09844737882072546,-1.1087949960647585,0.3506169058885137,2.8521157514234976,0.3184739457111939,-0.10915870522582068,0.1626928951793371,-0.6709494296324038,-0.09844777798205084,-1.1087980598782297,0.35062523667579937,2.8520479857091283,0.31847585540610346,-0.19009863466594182,0.17543353866362418,-1.0835934571805934,-0.10449086739684028,-1.819284683932964,0.10000000000000003,9.999999999999996,0.0
2016-01-07,0.7406129879851439,shrunk_mv,8,-0.15602934485638803,0.23399780727784053,-0.6667983203412006,-0.09706529526385359,-1.6074678847084518,0.6899723494457703,1.449333441844827,0.38359443552331285,0.12635162657674479,0.2313630075132391,0.5461185343967084,-0.05586716612562754,2.261643740665493,0.10000000000000003,9.999999999999996,0.0,0.09807352286098941,0.22248249784534993,0.4408145531032352,-0.06500699422169301,1.5086610915516228,0.33740335933635246,2.963811628808102,0.16981631300771574,0.09807560900695811,0.22248258799691073,0.4408237511526966,-0.06500715785817705,1.5086893849585745,0.33740820486911943,2.963769065390392,0.1698093778018459,0.09395279021309014,0.22248249784534993,0.4222929494363991,-0.06513034900141927,1.4425347269526037,0.33740335933635246,2.963811628808102,1.19999947498253
2016-04-08,1.452150160846527,equal_weight,9,0.17547248619899583,0.1839420395990804,0.953955314301479,-0.0600360537873434,2.92278514541521,0.39206900079854123,2.5505714503397705,1.3262100420923546,0.13430432185356964,0.1922689725103657,0.698523116340724,-0.08470521880507205,1.5855495534771897,0.10000000000000003,9.999999999999996,0.0,0.12533873305069676,0.18787428709460735,0.6671414965241107,-0.08685504417695351,1.443079492255381,0.3054580823678247,3.273771616217462,0.13873602888165412,0.12533870781555878,0.18787429849178894,0.6671413217334606,-0.0868550331482344,1.44307938495222,0.3054576118271416,3.2737766592829245,0.13874081005979447,0.12950432395363953,0.1922689725103657,0.6735581007312952,-0.0850902527948792,1.5219642638249773,0.10000000000000003,9.999999999999996,1.19999947498253
