date,instability,regime,window_idx,ann_ret_static,ann_vol_static,sharpe_static,dd_static,calmar_static,hhi_static,effn_static,gs_static,ann_ret_equal,ann_vol_equal,sharpe_equal,dd_equal,calmar_equal,hhi_equal,effn_equal,gs_equal,ann_ret_shrunk,ann_vol_shrunk,sharpe_shrunk,dd_shrunk,calmar_shrunk,hhi_shrunk,effn_shrunk,gs_shrunk,ann_ret_minvar,ann_vol_minvar,sharpe_minvar,dd_minvar,calmar_minvar,hhi_minvar,effn_minvar,gs_minvar,ann_ret_regime,ann_vol_regime,sharpe_regime,dd_regime,calmar_regime,hhi_regime,effn_regime,gs_regime
2012-01-04,1.4040792249913874,equal_weight,0,0.2427847544325433,0.06355052972575549,3.8203419464833903,-0.01633602321505249,14.861925159902706,0.9008767678472082,1.1100297351319903,,0.35644936182208214,0.08954410556735189,3.9807127399801168,-0.022174218263900914,16.074946028756873,0.1111111111111111,9.0,,0.19759149142131568,0.06305839907121513,3.13346825056826,-0.016705428047702506,11.82798135175533,0.7655294775204432,1.306285426446293,,0.19868746083184885,0.06307775502999523,3.149881614165999,-0.01671477627972963,11.886935099023816,0.7734076969977461,1.2929791155193457,,0.35644936182208214,0.08954410556735189,3.9807127399801168,-0.022174218263900914,16.074946028756873,0.1111111111111111,9.0,
2012-04-04,-0.5296713873405756,shrunk_mv,1,0.06638092686549654,0.124035502881772,0.5351768269829118,-0.053164211400411665,1.2486017400980867,0.5807348818211785,1.72195614781053,0.4935944991192742,-0.06367983090929555,0.1562837185277548,-0.4074629878862685,-0.08484911222932667,-0.7505067435141141,0.1111111111111111,9.0,0.0,0.15786815639898313,0.09952966139038606,1.5861418012844983,-0.028387848679792237,5.561117299859389,0.7203345188543682,1.3882438975580629,0.06491500952683131,0.15700416787577667,0.09985782015698665,1.5722771399270499,-0.028703630177065117,5.469836634156008,0.7310328321550497,1.3679276169471732,0.05971557460101973,0.15190559421486816,0.09952966139038606,1.5262344118608775,-0.028848200568130603,5.26568698301004,0.7203345188543682,1.3882438975580629,1.5555555555555556
2012-07-05,0.300686126596763,shrunk_mv,2,0.18347910219650085,0.09715070877325259,1.8886028163184754,-0.0245124675249034,7.485133922567997,0.5268567895720864,1.898048995083087,0.17008499734370952,0.19316692707923644,0.11003986700046701,1.755426758907448,-0.02740540306752607,7.048497940471048,0.1111111111111111,9.0,0.0,0.09242606166170782,0.09161488280464844,1.0088542257788953,-0.022517377139832654,4.104654866672217,0.6258642037967502,1.597790693146513,0.16210364217692735,0.09275893459264996,0.09165127801327327,1.012085555197782,-0.02244841974116077,4.1320919540082315,0.6280821158562587,1.5921485021695116,0.17362738768041092,0.09242606166170782,0.09161488280464844,1.0088542257788953,-0.022517377139832654,4.104654866672217,0.6258642037967502,1.597790693146513,0.16210364217692735
2012-10-03,-0.2794982426519322,shrunk_mv,3,0.06284798500318135,0.11580039191228879,0.5427268765271933,-0.06249180490516599,1.005699628912237,0.583763758611638,1.7130217236820153,0.23191789656477577,0.11037879097144772,0.12907863438977218,0.8551282827965355,-0.07164018761850628,1.5407384408208107,0.1111111111111111,9.0,0.0,-0.0009953967443804747,0.10392232538889316,-0.009578276281401022,-0.06808070096751244,-0.014620835717532785,0.5621949331996601,1.7787424627052912,0.14903595365373237,-0.0010137367936411765,0.10392214293473988,-0.00975477184181791,-0.06808232845482041,-0.014889866675372223,0.5621847503220162,1.7787746811474443,0.1534662070006778,-0.0009953967443804747,0.10392232538889316,-0.009578276281401022,-0.06808070096751244,-0.014620835717532785,0.5621949331996601,1.7787424627052912,0.14903595365373237
2013-01-07,0.04593557700349835,shrunk_mv,4,0.49960658594914015,0.08111930377246968,6.1589111680553765,-0.013195881192815902,37.86079752075487,0.5134905804519122,1.9474553926966316,1.1312193794244618,0.2914498832275431,0.09057318906940597,3.2178383716201706,-0.02778645627816751,10.488918785104033,0.1111111111111111,9.0,0.0,0.4728522436564253,0.07500965468367489,6.303885088532969,-0.012124663826249124,38.99920446723895,0.559770474452122,1.786446491267255,0.006942516016959967,0.4728523454082231,0.07500962817101885,6.303888673199917,-0.012124655520109237,38.99923957624843,0.5597693424998996,1.78645010377677,0.006916933124603897,0.4728522436564253,0.07500965468367489,6.303885088532969,-0.012124663826249124,38.99920446723895,0.559770474452122,1.786446491267255,0.006942516016959967
2013-04-09,-0.36692676171004196,shrunk_mv,5,0.11345809964657827,0.14650764166196495,0.774417623268816,-0.061547729311682134,1.8434164983084638,0.509723680589011,1.9618472479921876,0.30402104005651115,0.1620474983339729,0.14202684689103665,1.1409638521250574,-0.060782046437479864,2.666042159351351,0.1111111111111111,9.0,0.0,-0.03945711195259265,0.13887642599448102,-0.2841167006570336,-0.08056753453332423,-0.4897395977317942,0.5392216361858376,1.854524991010115,0.06566967037597081,-0.039457392998024934,0.13887641790379385,-0.2841187409179786,-0.08056756055399145,-0.48974292788203516,0.5392210606614796,1.8545269703918246,0.06566846295258849,-0.03945711195259265,0.13887642599448102,-0.2841167006570336,-0.08056753453332423,-0.4897395977317942,0.5392216361858376,1.854524991010115,0.06566967037597081
2013-07-09,0.11897050154410056,shrunk_mv,6,0.14266957300572172,0.09492615268742037,1.5029532849131082,-0.051767536285216846,2.755966059881115,0.35808625242288156,2.792623266695676,0.9203072160257996,0.15582185710286797,0.09359726799058506,1.6648120233439088,-0.0428409475106589,3.63721780579431,0.1111111111111111,9.0,0.0,-0.02011248674381936,0.09748321390661745,-0.20631743597503677,-0.05979836100354336,-0.33633842811557313,0.5334058791636965,1.8747449907523623,0.021597607939467814,-0.020108882654843577,0.09748595145104039,-0.20627467194534901,-0.059799884245329255,-0.3362695916324321,0.533355245240008,1.8749229691178972,0.02179146629328349,-0.02011248674381936,0.09748321390661745,-0.20631743597503677,-0.05979836100354336,-0.33633842811557313,0.5334058791636965,1.8747449907523623,0.021597607939467814
2013-10-07,-0.3178767157924,shrunk_mv,7,0.3238621600634841,0.12320553844109625,2.628633129332254,-0.023474040813589586,13.796608885334898,0.9997024652077497,1.0002976233455505,1.0796120073442115,0.29001243802576365,0.10180489404622718,2.848708215285563,-0.018368450431472463,15.788617505201035,0.1111111111111111,9.0,0.0,0.19778330981869593,0.10150112072063724,1.9485825221876842,-0.03238587999322026,6.1070846263896605,0.4215288895070005,2.3723166428036544,0.20983066513557852,0.19778792227816233,0.10150147486180791,1.9486211658248942,-0.03238597085238596,6.10720991443092,0.421579248412048,2.3720332624688596,0.20974419861420623,0.19778330981869593,0.10150112072063724,1.9485825221876842,-0.03238587999322026,6.1070846263896605,0.4215288895070005,2.3723166428036544,0.20983066513557852
2014-01-07,-0.34565528822728053,shrunk_mv,8,-0.14458513812515694,0.14892796289265822,-0.9708394267728524,-0.07908637451837702,-1.8281927703179794,1.0,1.0,0.00029755969493332234,0.10114794204667817,0.11585258903407722,0.8730745069229848,-0.05141674469197028,1.9672179297355317,0.1111111111111111,9.0,0.0,0.23870320401943657,0.09235007990636011,2.584764455661258,-0.030483453093490133,7.83058281774556,0.2950011191335232,3.389817648615023,0.43239103860945016,0.23870261481794194,0.0923500617269469,2.584758584392919,-0.030483488306870136,7.830554443604965,0.295001294407753,3.3898156345639365,0.4324987836620471,0.23870320401943657,0.09235007990636011,2.584764455661258,-0.030483453093490133,7.83058281774556,0.2950011191335232,3.389817648615023,0.43239103860945016
2014-04-08,-0.0016382046500167922,shrunk_mv,9,0.26588699005573274,0.12449832172040443,2.135667263474088,-0.04312054234553317,6.166132789451703,0.9996881345040445,1.0003119627863846,1.9999611628296168,0.26189759200669616,0.08292266190501708,3.1583355621975095,-0.027787489203425355,9.425018219149218,0.1111111111111111,9.0,0.0,0.22760923485202395,0.07860951887890849,2.8954411386569774,-0.018858028000107045,12.069620155974524,0.3191473153502168,3.1333492462646864,0.10775896513191795,0.2276092390151524,0.07860951628479611,2.8954412871660726,-0.018858026015684422,12.069621646817506,0.3191473347315832,3.133349055980817,0.10775775658481865,0.22760923485202395,0.07860951887890849,2.8954411386569774,-0.018858028000107045,12.069620155974524,0.3191473153502168,3.1333492462646864,0.10775896513191795
