Date,instability_index,vol_z,corr_z,drift_z,volatility,correlation,cov_drift
2010-04-05,0.23755860201286064,0.13701601230157226,0.7640093347870306,-0.18834954105002086,0.010501082684925809,0.7460234942003895,1.9218135112478952e-05
2010-04-06,0.22616257537519366,0.1271252211351108,0.788161956260626,-0.2367994512701559,0.010468168414635458,0.7499972098993468,1.7126436081427294e-05
2010-04-07,0.18445051424999936,0.12613672697952588,0.8105680867845834,-0.3833532710141111,0.01046487893422183,0.7536835837661866,1.0799355569563838e-05
2010-04-08,0.19741107767493615,0.12234094319406266,0.8531523239030266,-0.3832600340722808,0.010452247441818866,0.7606897653415768,1.0803380832355832e-05
2010-04-09,0.15053236272229276,0.09730086029716345,0.8660054599471483,-0.5117092320774335,0.01036891982497907,0.7628044305564976,5.257920339529524e-06
2010-04-12,0.27605093575821343,0.07732185631522259,0.890279156209764,-0.13944820525034643,0.010302434310713697,0.7667980661134465,2.132932327040462e-05
2010-04-13,0.2039225787648221,0.07233913412415513,0.8793956789818451,-0.33996707681153404,0.010285852961232309,0.7650074594761046,1.2672441813939061e-05
2010-04-14,0.14784685249726007,0.06742475149417974,0.896244715896513,-0.5201289098989125,0.010269499030038038,0.7677795512166771,4.894422618668201e-06
2010-04-15,0.16500388436737184,0.02247273885786626,0.8538572568324365,-0.38131834258818725,0.010119909106531825,0.7608057445967219,1.0887208318875958e-05
2010-04-16,0.3004321652896194,0.050800393622606736,0.8356674943736289,0.014828607872622612,0.010214177003803787,0.7578130696723089,2.79898239618784e-05
2010-04-19,0.36129686880403833,-0.08151904214148514,0.8340339482552718,0.3313757002983283,0.009773848459796708,0.7575443101149837,4.165592248508889e-05
2010-04-20,0.6571052978016891,-0.20181598173066878,0.7314460068714299,1.4416858682643063,0.009373528008368456,0.7406660050561995,8.959068009246362e-05
2010-04-21,0.5486466437203266,-0.1925508962395372,0.6636819441389118,1.174808883261605,0.00940436007457893,0.7295171067803036,7.806895944522601e-05
2010-04-22,-0.009340111577130217,-0.19758666534605598,0.617760217549905,-0.44819388693523965,0.009387602197205703,0.721961823968893,8.000030392720624e-06
2010-04-23,0.03717494889322335,-0.19726650909399557,0.5770931638846336,-0.268301808110968,0.009388667603323183,0.7152710674497013,1.5766403648335478e-05
2010-04-26,0.03756984467369994,-0.2441143862135268,0.5933257957982933,-0.23650187556366667,0.00923276868036644,0.7179417450132619,1.7139283139638545e-05
2010-04-27,0.2184565775466257,-0.09208723001208848,0.5934164726126908,0.15404049003927478,0.00973867996961245,0.7179566636373664,3.399993538862466e-05
2010-04-28,0.743162734031347,-0.14806511055390048,0.7505804183465589,1.6269728943013824,0.00955239850239456,0.7438140985810433,9.758996618127724e-05
2010-04-29,0.3410454096416345,-0.15001653043508334,0.7294647467636661,0.4436880125963208,0.009545904627401323,0.7403400377734122,4.650471485109108e-05
2010-04-30,0.16370441471867334,-0.08157414479134177,0.7092933710897706,-0.13660598214240893,0.009773665090895214,0.7370213374711467,2.1452028870763704e-05
2010-05-03,0.2876918046915879,-0.3474070769469942,0.6977230054376214,0.5127594855841364,0.008889034444692016,0.7351177203550964,4.948669629265591e-05
2010-05-04,1.1031971326541916,-0.1648873725175263,0.3159752539384114,3.15850351654169,0.009496417897016562,0.6723105822217694,0.00016370982283345055
2010-05-05,0.8062298381536085,-0.17270969912411252,0.5198331927043535,2.0715660208805846,0.009470386999397206,0.7058503572940905,0.00011678411964518747
2010-05-06,0.11568566414413929,0.07664022184108396,0.4686265596492554,-0.19820978905792147,0.010300165988499282,0.6974255740098312,1.8792444515523347e-05
2010-05-07,1.2788168779664506,0.13546052737080233,0.7715722113734425,2.929417895155107,0.01049590639006908,0.747267778240263,0.00015381964615190441
2010-05-10,0.5354169211228473,0.5051996841455456,0.8025433134204863,0.29850776580251015,0.011726312971119583,0.752363306050894,4.0236934783662754e-05
2010-05-11,2.337928963407703,0.5097391177840703,1.0911066487135557,5.412941123725483,0.011741419158605389,0.7998392563054506,0.0002610393108982814
2010-05-12,0.3647580142330132,0.49330982270797363,1.089278452302396,-0.48831423231132987,0.011686746256335626,0.7995384718631595,6.267938688786979e-06
