Date,instability_index,vol_z,corr_z,drift_z,volatility,correlation,cov_drift
2010-04-05,,0.07662166977878189,,0.0927405923202968,0.013266660315315553,,7.407608032885293e-05
2010-04-06,,0.07805083980684854,,-0.4313778007461015,0.013273670697833091,,3.925280487618356e-06
2010-04-07,,0.0845292164276188,,-0.4050758677906565,0.01330544851104802,,7.4456714118903895e-06
2010-04-08,,0.06710690677051077,,-0.34278002544615493,0.013219988381996367,,1.5783679054939477e-05
2010-04-09,,0.08287145599824446,,-0.19974382299319846,0.0132973168440636,,3.492840692762926e-05
2010-04-12,,0.08297866445949173,,-0.13298408192100833,0.013297842724335157,,4.386388657376058e-05
2010-04-13,,0.08007070006195081,,-0.34081581966932056,0.013283578541366163,,1.6046578827434675e-05
2010-04-14,,0.0635218029018096,,-0.41027126379635304,0.013202402686109152,,6.750291913454443e-06
2010-04-15,,0.06066116827205733,,-0.17020164298576393,0.013188370665703148,,3.8882489791332e-05
2010-04-16,,0.01763064481768857,,-0.36216199088259404,0.012977296809254371,,1.3189493474260729e-05
2010-04-19,,-0.059296296438740584,,0.23386306630296275,0.012599953824500265,,9.296466458085354e-05
2010-04-20,,-0.10263506941368838,,0.60664320316852,0.012387367938686424,,0.00014285954541692984
2010-04-21,,-0.11413021527009416,,0.12991745554037415,0.01233098180689963,,7.905202989478661e-05
2010-04-22,,-0.1058992490891905,,-0.23379861052028683,0.012371356444125346,,3.0370332616457552e-05
2010-04-23,,-0.09695237633794249,,-0.25862265071116347,0.012415242755124211,,2.704775073854903e-05
2010-04-26,,-0.1488624538711788,,-0.2433017168584628,0.012160612800061863,,2.9098386202405842e-05
2010-04-27,,0.06904137427386989,,0.26117783907827846,0.013229477355946262,,9.662061938613973e-05
2010-04-28,,0.028742466544999477,,2.566759120119779,0.01303180265477684,,0.0004052119092620315
2010-04-29,,0.04446143872915556,,0.22137531236404118,0.013108907551765586,,9.129323702054486e-05
2010-04-30,,0.04545678125700266,,-0.03238625296170622,0.01311378991825743,,5.7328436296007654e-05
2010-05-03,,-0.1926723058266205,,-0.24690768855636083,0.011945716171800042,,2.861574372666209e-05
2010-05-04,,0.009963614980912203,,2.8448384154234434,0.012939688399566482,,0.00044243152460639816
2010-05-05,,0.12086656868982183,,2.484903829934707,0.01348369094129069,,0.0003942559608471631
2010-05-06,,0.24027252354278583,,1.1651952978767832,0.014069402509510177,,0.00021761913545447647
2010-05-07,,0.24364215487678711,,1.7363155934227912,0.014085931266852219,,0.00029406092049413855
2010-05-10,,0.8320556351285611,,-0.36296372930771376,0.016972224355870612,,1.3082184529316922e-05
2010-05-11,,0.8415320735580943,,10.110742859256549,0.01701870829899164,,0.0014149389104334401
2010-05-12,,0.8227753940561946,,-0.12423636966226308,0.016926702802455257,,4.5034727017160574e-05
2010-05-13,,0.8479398234911238,,0.12726455034428338,0.01705013967330337,,7.86969509205115e-05
2010-05-14,,0.9274189551059826,,0.03937824433664271,0.017440001693804656,,6.693377919616708e-05
2010-05-17,,0.9287780413387846,,1.0927530420269747,0.01744666830042189,,0.00020792307773660962
2010-05-18,,0.9717034092314061,,-0.41587510446065706,0.017657226346507158,,6.0002440044623255e-06
2010-05-19,,0.9653929980366581,,0.29779927759566743,0.017626272439379687,,0.00010152222794885616
2010-05-20,,1.0626212074407404,,-0.09865821935032307,0.018103197456020296,,4.8458243013888054e-05
2010-05-21,,1.1367063369601618,,1.3713843656906812,0.01846660075065495,,0.0002452165794995876
2010-05-24,,1.189522868031321,,1.2200965588470754,0.018725677052835153,,0.0002249674129053509
2010-05-25,,1.1868666449158771,,0.7097539140033251,0.01871264771432014,,0.00015666043264575004
2010-05-26,,1.1987873680229395,,-0.3381753340071604,0.018771121392906317,,1.6399995505079074e-05
2010-05-27,,1.5878587633893544,,-0.06359834283423778,0.02067959921890772,,5.315084379354953e-05
2010-05-28,,1.6087406504469202,,5.476373300899982,0.020782029309860305,,0.0007946501825822196
2010-06-01,,1.5945278047956937,,-0.04455649753819959,0.02071231228338962,,5.569950588143184e-05
2010-06-02,,1.69087564667766,,0.25286594419213243,0.021184918910360107,,9.550811106326249e-05
2010-06-03,,1.693200203645496,,1.3619863264499765,0.02119632135598121,,0.0002439586958259818
2010-06-04,,1.94228959037902,,-0.4016735725978599,0.022418157699990823,,7.901052738377116e-06
2010-06-07,,1.943637715546397,,4.129075116068091,0.022424770540254216,,0.000614320610979822
2010-06-08,,1.960644020681367,,-0.3508988639534024,0.022508190078772944,,1.46970104270116e-05
2010-06-09,,1.960885809408397,,-0.07861522773803346,0.02250937610383058,,5.1140903861921196e-05
2010-06-10,,2.119326241951245,,-0.39295304818291177,0.023286560075336183,,9.068254215822935e-06
2010-06-11,,2.130498847319458,,3.1724584007522747,0.023341364077526624,,0.0004862819300087506
2010-06-14,,2.1402995014497983,,-0.10037789305452287,0.023389438367517664,,4.822807271761251e-05
2010-06-15,,2.247778197812466,,-0.21299702331381523,0.023916644199708213,,3.315452794294423e-05
2010-06-16,,2.250121258199185,,2.127134565871959,0.02392813740852873,,0.0003463702152510682
2010-06-17,,2.2530381904548333,,-0.3752565852110526,0.02394244558074635,,1.1436843161106215e-05
2010-06-18,,2.2414054898068807,,-0.32229172138658546,0.023885384713492868,,1.8525942894909567e-05
2010-06-21,,2.2412473162179025,,-0.10220615583428984,0.02388460883844572,,4.798336828056681e-05
2010-06-22,,2.2394591267086232,,-0.40172351465638684,0.023875837389123588,,7.894368227019129e-06
2010-06-23,,2.237096650919631,,-0.34141741442132956,0.02386424894363144,,1.596605817868046e-05
2010-06-24,,2.2624337853703382,,-0.36479031929007555,0.02398853296926137,,1.2837703988393733e-05
2010-06-25,,2.2673783223208734,,0.15304988584586904,0.024012786973133984,,8.214819768754045e-05
2010-06-28,,2.2640995141044193,,-0.3004717682475447,0.0239967037224727,,2.144644174679407e-05
2010-06-29,,2.391489696490201,,0.3178648752692474,0.024621579622446214,,0.00010420791451264695
2010-06-30,,2.3941263308569436,,2.3057311693101874,0.02463451287398855,,0.0003702745367667077
2010-07-01,,2.425036268970064,,-0.36443025346384494,0.024786132685145342,,1.2885897118113511e-05
2010-07-02,,2.426040394075576,,0.4650271367613774,0.024791058132045896,,0.0001239048961234602
2010-07-06,,2.4432233521973146,,-0.42163546726429146,0.024875344190982623,,5.229246337911324e-06
2010-07-07,,2.520777355188103,,0.17857982343521048,0.025255763046720336,,8.556526063644981e-05
2010-07-08,,2.5322590263602534,,1.5826836426129138,0.025312083082319078,,0.0002734980011746543
2010-07-09,,2.521016305286409,,-0.16318988978007534,0.025256935147701207,,3.982098022054707e-05
2010-07-12,,2.5204693718410316,,-0.10718913030028931,0.025254252322992856,,4.731642041343857e-05
2010-07-13,,2.543149848154745,,-0.4293376744810131,0.02536550487623468,,4.1983418629991056e-06
2010-07-14,,2.5429048681102815,,0.17606621699165675,0.025364303197087254,,8.522882614982603e-05
2010-07-15,,2.5465297888146776,,-0.41184205545814123,0.025382084203009928,,6.54004878343625e-06
2010-07-16,,2.5963380397764944,,-0.23302575496045178,0.025626404252349504,,3.0473775724735008e-05
2010-07-19,,2.5952585763856573,,0.7664829348421215,0.025621109255158942,,0.0001642533472213457
2010-07-20,,2.586765560303162,,-0.3757887563122412,0.02557944920751126,,1.1365614543880337e-05
2010-07-21,,2.603124484068698,,-0.16856947365736574,0.025659693202920816,,3.9100948035458075e-05
2010-07-22,,2.581857402638949,,0.008674701645451614,0.025555373651764357,,6.282425335956153e-05
2010-07-23,,2.5837353445659472,,0.9033628990139175,0.025564585355757192,,0.00018257409134313148
2010-07-26,,2.5692848088595017,,-0.2674959606544829,0.02549370240908459,,2.5860099631475257e-05
2010-07-27,,2.566373052057213,,0.11267664353760967,0.025479419623564866,,7.674442770431537e-05
2010-07-28,,2.5674057191528186,,-0.27569293471894873,0.02548448507498863,,2.4762972924022943e-05
2010-07-29,,2.4443874160455943,,-0.3210672571921903,0.02488105417138455,,1.8689831710394986e-05
2010-07-30,,2.366899330403937,,2.7871496332552796,0.024500958654243978,,0.00043471015045792264
2010-08-02,,2.2573601679941833,,1.4712932842840813,0.02396364579848674,,0.0002585889217858312
2010-08-03,,2.2521961386160942,,2.751698770149764,0.02393831513764075,,0.0004299652179487539
2010-08-04,,1.8359588161222071,,-0.3207149296194888,0.02189658266952739,,1.873698911100924e-05
2010-08-05,,1.813612642632851,,9.443634857455462,0.021786969942638915,,0.0013256496190711634
2010-08-06,,1.7932962877681098,,0.10871840163124478,0.02168731390720095,,7.621463550589235e-05
2010-08-09,,1.766870730268377,,-0.03739304538459461,0.021557690935354177,,5.665830050655415e-05
2010-08-10,,1.6889130355993809,,0.15376410270294885,0.021175291886198044,,8.224379227923396e-05
2010-08-11,,1.8898157553535448,,1.366736873038954,0.022160762394697147,,0.0002445945343069595
2010-08-12,,1.8488179352041718,,3.8289371080476555,0.0219596593796688,,0.0005741485399288426
2010-08-13,,1.8435791300746576,,0.45719898056218006,0.02193396192788105,,0.00012285713396529026
2010-08-16,,1.742987085664288,,-0.1972282043374412,0.021440536586116873,,3.5265110739461616e-05
2010-08-17,,1.6927130295827928,,1.723364261401653,0.02119393166373669,,0.0002923274451719376
2010-08-18,,1.6193641803370395,,0.8167488065456717,0.020834139980216992,,0.00017098119946116247
2010-08-19,,1.654843947057608,,1.1276891993371643,0.021008175771242282,,0.00021259911927819794
2010-08-20,,1.6428150684198957,,0.32262078447096215,0.02094917156680799,,0.0001048444707543019
2010-08-23,,1.3596377055942188,,0.019365742406042327,0.019560126460396628,,6.425519924967393e-05
2010-08-24,,1.3535783975530702,,5.092259531839159,0.01953040426756733,,0.0007432383479927124
2010-08-25,,1.3263746876990727,,-0.1401266545872341,0.0193969642931574,,4.290788657053917e-05
2010-08-26,,1.2449999516217274,,0.12414436183469502,0.018997803930175507,,7.827932825643659e-05
2010-08-27,,1.2800378629115214,,1.0555291943611897,0.019169672326470745,,0.00020294083952198498
2010-08-30,,1.0413410646228258,,0.24040386421378457,0.01799881383598088,,9.384011984270675e-05
2010-08-31,,1.0273982210722985,,4.056460126421221,0.01793042122715769,,0.0006046014336496999
2010-09-01,,1.119561657979561,,-0.18473778954566897,0.0183825024590353,,3.693689444250103e-05
2010-09-02,,1.1235985432632782,,1.1931255383256856,0.018402304238713373,,0.0002213574677342984
2010-09-03,,0.949821991788105,,-0.3440659829529419,0.017549893346730364,,1.5611559646698233e-05
2010-09-07,,0.9859785060884122,,2.699399580732991,0.01772724872836322,,0.000422965215626435
2010-09-08,,0.9859993809631769,,0.4198943347307065,0.017727351124057388,,0.00011786408129342892
2010-09-09,,0.8554604893325438,,-0.2995658712059053,0.01708703013650897,,2.1567691836250027e-05
2010-09-10,,0.8483926653605767,,1.8228911776682706,0.01705236095884846,,0.0003056486582302824
2010-09-13,,0.8805488062245123,,-0.3278605229696461,0.017210093659168934,,1.778058480334695e-05
2010-09-14,,0.8837957135594976,,0.17994242466215254,0.017226020429231444,,8.574763844878987e-05
2010-09-15,,0.8810924277237465,,-0.32557284681228843,0.017212760238078054,,1.808677957601548e-05
2010-09-16,,0.8685970707621959,,-0.37053195317831794,0.017151467858393773,,1.2069213099724015e-05
2010-09-17,,0.8757732361731577,,-0.19787189097547075,0.017186668473822313,,3.517895628828751e-05
2010-09-20,,0.8488593261469616,,-0.2996128161036657,0.017054650029115992,,2.1561408480867108e-05
2010-09-21,,0.8492329458716413,,0.08639163191130982,0.01705648271321562,,7.322630162094496e-05
2010-09-22,,0.8188467027686553,,-0.38207856481095354,0.016907431737306886,,1.052375304298665e-05
2010-09-23,,0.6339541144408276,,-0.00977947245038149,0.01600049432371638,,6.0354248318032523e-05
2010-09-24,,0.7176850526279964,,2.4148596223598195,0.016411212358461682,,0.0003848808706945813
2010-09-27,,0.6977000298873062,,1.0287133907505381,0.016313181577461137,,0.00019935166940973826
2010-09-28,,0.6996717204033784,,-0.06099621597317412,0.016322853138193885,,5.3499126324761616e-05
2010-09-29,,0.6651004109674358,,-0.3648181288139668,0.016153273523089585,,1.2833981813461538e-05
2010-09-30,,0.5599729739035563,,0.12650520446258776,0.01563760111712455,,7.85953160195773e-05
2010-10-01,,0.5579453155312156,,1.2819586817775672,0.015627655022170246,,0.00023324736922983923
2010-10-04,,0.5850440711991375,,-0.24135342179490932,0.015760580174007104,,2.9359156400214358e-05
2010-10-05,,0.6614333471702697,,0.028197139720874696,0.016135285796346443,,6.543724054711173e-05
2010-10-06,,0.6213075037830516,,0.7805295983112815,0.015938460012528563,,0.00016613342754384145
2010-10-07,,0.6244855734203941,,0.21519044155827577,0.015954049119064253,,9.046542093990565e-05
2010-10-08,,0.6177939484448489,,-0.39771322451574015,0.015921225277379058,,8.431126838591352e-06
2010-10-11,,0.5091049608201397,,-0.3246138162478334,0.015388082709504215,,1.8215141339423747e-05
2010-10-12,,0.5067699113838496,,1.1521512587129707,0.015376628796096935,,0.0002158732517140715
2010-10-13,,0.5227894261700263,,-0.4017357212506225,0.015455207918378405,,7.892734431372394e-06
2010-10-14,,0.4821446297350767,,-0.1391961565736941,0.015255836559645158,,4.303242938522387e-05
2010-10-15,,0.35334915494977354,,0.20526914262278453,0.014624067401993297,,8.913750139921415e-05
2010-10-18,,0.34730072793978,,1.4428809019930156,0.01459439858293275,,0.0002547860570715209
2010-10-19,,0.43824708655279937,,-0.3213526167000873,0.015040509787291677,,1.8651637672585784e-05
2010-10-20,,0.47243772186012045,,0.9016777752709197,0.015208222114946787,,0.00018234854539785157
2010-10-21,,0.4638351912690842,,0.151661391528871,0.015166024875375808,,8.196235420598937e-05
2010-10-22,,0.4637905995838126,,-0.27315116373094567,0.015165806143689084,,2.510317710342305e-05
2010-10-25,,0.46361612259695134,,-0.40251857910346,0.015164950297012772,,7.787952562876537e-06
2010-10-26,,0.3642484462632334,,-0.3798303998028809,0.01467753074069821,,1.0824659432798062e-05
2010-10-27,,0.3725465723252064,,1.0796346478325507,0.014718234811404116,,0.0002061672419225155
2010-10-28,,0.3795216555578538,,-0.3211056172400254,0.014752449076041806,,1.868469739709253e-05
2010-10-29,,0.38079348034648214,,-0.33055309522799853,0.014758687646742616,,1.7420196577990752e-05
2010-11-01,,0.3954586957033994,,-0.38630707127818814,0.014830623642694859,,9.95778719493682e-06
2010-11-02,,0.4313624824280496,,-0.22059054551764323,0.015006739341894351,,3.2138170449565394e-05
2010-11-03,,0.4185132307501939,,0.0710634124178584,0.014943711033465755,,7.117469100808978e-05
2010-11-04,,0.14271039838677474,,-0.2401931374965271,0.01359083956518869,,2.9514455036269714e-05
2010-11-05,,0.17591471953703283,,3.517437265814077,0.013753713812428113,,0.0005324557404160127
2010-11-08,,0.17471598239587624,,0.08443997289524711,0.013747833752160647,,7.296508117379913e-05
2010-11-09,,0.18487742248021896,,-0.33813762147823445,0.013797677773880482,,1.6405043150998758e-05
2010-11-10,,0.16938968812509156,,-0.19942441456100476,0.013721707147553856,,3.497115825498362e-05
2010-11-11,,0.21379285065695747,,-0.22136520175597488,0.013939514090201477,,3.2034486328878405e-05
2010-11-12,,0.1591953527012855,,0.1722228201511618,0.013671701767207578,,8.471440542726643e-05
2010-11-15,,0.1265498799904908,,0.3244561885373731,0.013511568790253026,,0.00010509013101922276
2010-11-16,,0.20386615031997615,,-0.0097753182711731,0.013890821516796928,,6.0354804335524005e-05
2010-11-17,,0.16910494788697722,,0.5991061834477799,0.013720310436212227,,0.0001418507505171063
2010-11-18,,0.21346370876295595,,0.03795424113625489,0.013937899579307612,,6.674318301636267e-05
2010-11-19,,0.21293299823743742,,0.13924541092816742,0.013935296331466625,,8.030053317189666e-05
2010-11-22,,0.19917700529512342,,-0.41813030380160393,0.013867820264560411,,5.698396102038474e-06
2010-11-23,,0.2880024757212918,,-0.04561517889376526,0.014303528061924533,,5.555780632489572e-05
2010-11-24,,0.29178874037381786,,0.8614511144115949,0.014322100494179322,,0.00017696439465718825
2010-11-26,,0.19304819231414294,,-0.379194617769764,0.013837757135239647,,1.0909755889510639e-05
2010-11-29,,0.2358862526649753,,1.093472279918366,0.014047886919289895,,0.0002080193443703029
2010-11-30,,0.2643628979790813,,0.16841805709978783,0.014187570912480131,,8.420515565700231e-05
2010-12-01,,0.3478256759591647,,-0.024550558740110907,0.0145969735644573,,5.837720738328109e-05
2010-12-02,,0.38584115748598063,,0.8015208302373181,0.014783447575147208,,0.0001689430059306045
2010-12-03,,0.40298539747132495,,0.16296043126979615,0.01486754371340189,,8.347467792091646e-05
2010-12-06,,0.4205821245467514,,-0.18238252902775698,0.014953859396933502,,3.725213506628329e-05
2010-12-07,,0.3785231035603592,,-0.19227821030386152,0.014747550966419706,,3.59276443296937e-05
2010-12-08,,0.3782043955667647,,0.17935481210992502,0.01474598763602331,,8.566898925219453e-05
2010-12-09,,0.38004871161760356,,-0.31560105101786123,0.014755034397952055,,1.9421457885509395e-05
2010-12-10,,0.37765041856963055,,-0.39323464871696134,0.01474327026119767,,9.030563299112834e-06
2010-12-13,,0.37934507168103876,,-0.4151759358314687,0.014751582894622806,,6.0938244611116446e-06
2010-12-14,,0.3526123449341037,,-0.3480098588241685,0.014620453192381313,,1.5083690275004486e-05
2010-12-15,,0.37169348937413077,,-0.04266914558689175,0.014714050258349697,,5.595211912820524e-05
2010-12-16,,0.37314086381124323,,-0.11313542075438525,0.014721149937359892,,4.6520537198955995e-05
2010-12-17,,0.34268441979787634,,-0.4151470932327448,0.014571754611076336,,6.0976849082868434e-06
2010-12-20,,0.21449388063387534,,0.031841397103992,0.01394295279112435,,6.5925007383069e-05
2010-12-21,,0.2124525439106378,,1.3841841945910667,0.013932939600953861,,0.0002469297768364329
2010-12-22,,0.19981028616595864,,-0.3742720831900296,0.013870926641729264,,1.1568614160051739e-05
2010-12-23,,0.19950625796276425,,-0.26782044865228943,0.013869435318822503,,2.581666842797974e-05
2010-12-27,,0.19900863997853807,,-0.4308767947818075,0.013866994396924811,,3.992337796778649e-06
2010-12-28,,0.18649710084669974,,-0.3904306794298406,0.013805622640258468,,9.405861496665037e-06
2010-12-29,,0.16674634107258915,,-0.26301985986502124,0.013708740968862215,,2.645920482355527e-05
2010-12-30,,0.06226194940168049,,-0.1165728230028973,0.013196222837120916,,4.6060456956974046e-05
2010-12-31,,0.06576008464955715,,0.9962481366093887,0.013213381933452424,,0.00019500634672085858
2011-01-03,,0.0706180533157832,,-0.3421641266212845,0.013237211301504966,,1.5866114237061512e-05
2011-01-04,,0.07377695377080971,,-0.35997787549330085,0.013252706379130208,,1.348182712164154e-05
2011-01-05,,0.08890383888214327,,-0.35554531638840664,0.01332690696327817,,1.4075104462535171e-05
2011-01-06,,0.11398140389519015,,-0.255823697191917,0.013449917745688518,,2.742237759898952e-05
2011-01-07,,0.09518319027647608,,-0.10598434121897024,0.013357708515488065,,4.747767580690043e-05
2011-01-10,,0.08995311299357453,,-0.1463427424463135,0.013332053875641589,,4.207589223306404e-05
2011-01-11,,0.0987491409685427,,-0.3434532498945789,0.013375200260976099,,1.5693571105753967e-05
2011-01-12,,0.22534695335231453,,-0.3277816335397267,0.013996189417804693,,1.7791143785212638e-05
2011-01-13,,0.14324639002686973,,1.4195875752274871,0.013593468718018288,,0.00025166835403880546
2011-01-14,,0.1058986733229521,,0.843023866937706,0.01341027023560587,,0.00017449799361828804
2011-01-18,,0.11697263727334625,,0.08507757409871665,0.013464590380692256,,7.305042111796983e-05
2011-01-19,,0.12279109107648166,,-0.26118265114893763,0.013493131132331013,,2.6705106632409035e-05
2011-01-20,,0.1364559730789766,,-0.3393052948598594,0.013560160280727098,,1.6248755520650447e-05
2011-01-21,,0.14290838401384584,,-0.2403565448809798,0.01359181072673804,,2.949258372079793e-05
2011-01-24,,0.1405562731398362,,-0.2573986516005772,0.013580273123355205,,2.7211577304738073e-05
2011-01-25,,0.13743534543191938,,-0.3681207609713636,0.01356496431011926,,1.2391939918943597e-05
2011-01-26,,0.1397090655191905,,-0.3212381884415949,0.013576117390044358,,1.8666953360727762e-05
2011-01-27,,0.13407001181312644,,-0.3496252994670618,0.013548456633983073,,1.486747108732823e-05
2011-01-28,,0.17050382290110536,,-0.28105066480362473,0.013727172215252284,,2.404586576704161e-05
2011-01-31,,0.18870952345142558,,0.18637858951549233,0.013816475043013204,,8.660908906442325e-05
2011-02-01,,0.20218060714155814,,-0.14937725606819086,0.013882553569527894,,4.166973675269942e-05
2011-02-02,,0.18350376275957195,,-0.009794114902252534,0.013790939681210222,,6.035228849421413e-05
2011-02-03,,0.17974616172209304,,-0.06374710441362139,0.013772507850074873,,5.313093275070604e-05
2011-02-04,,0.16611224380441605,,-0.36047465930027023,0.013705630587091032,,1.3415334928526187e-05
2011-02-07,,0.1655053383203987,,-0.28199893175506546,0.013702653586796176,,2.3918944662980785e-05
2011-02-08,,0.12981095313095353,,-0.417380847924475,0.013527565046599964,,5.798707272037139e-06
2011-02-09,,0.12400926353987383,,0.049903041706933986,0.013499106526981755,,6.834247418466621e-05
2011-02-10,,0.14628803358274806,,-0.35806744630759685,0.013608388625649963,,1.3737529148492932e-05
2011-02-11,,0.0685165375216576,,-0.14390339595277582,0.013226902920210825,,4.240238737209249e-05
2011-02-14,,0.0713900386456622,,0.5341191520767183,0.013240998053503747,,0.00013315253978781825
2011-02-15,,0.01704150439700472,,-0.3693759989028023,0.012974406950368144,,1.2223932182435245e-05
2011-02-16,,0.031018219260679686,,0.2163558172742483,0.013042965705175978,,9.062140103843401e-05
2011-02-17,,0.008390031814658739,,-0.23271186297997992,0.012931969639935398,,3.0515788700782315e-05
2011-02-18,,-0.16251496131351661,,-0.0550861155640228,0.012093644351511482,,5.429016567069705e-05
2011-02-22,,-0.04598176380977943,,1.6094085029375476,0.012665264434811295,,0.00027707499895267507
2011-02-23,,-0.08227369768445193,,1.1117037131421075,0.012487244791405507,,0.00021045953658606337
2011-02-24,,-0.1446446445520082,,0.11049713577327325,0.012181302050558828,,7.645271076602237e-05
2011-02-25,,-0.1889150379729083,,0.34722324839861757,0.011964146368598253,,0.00010813739568390174
2011-02-28,,-0.33057388871618276,,0.09767958811465632,0.011269279619924086,,7.473714185611538e-05
2011-03-01,,-0.35230317548120044,,1.2720741965626132,0.011162692853434077,,0.00023192437703376103
2011-03-02,,-0.372699792032265,,-0.10256613653029055,0.011062643117378564,,4.793518654513083e-05
2011-03-03,,-0.3721674168925076,,-0.19558657720747763,0.011065254530505927,,3.548483486616942e-05
2011-03-04,,-0.3574228542507677,,-0.1832464817322583,0.011137579741742154,,3.71364990305182e-05
2011-03-07,,-0.35767477055474295,,-0.26167058150030403,0.011136344038768687,,2.6639799432990004e-05
2011-03-08,,-0.36153587371461365,,-0.33395126645425227,0.011117404507741027,,1.6965367225171276e-05
2011-03-09,,-0.36084548535757455,,-0.4043389941063514,0.011120791009258307,,7.544298514124924e-06
2011-03-10,,-0.2935358189550358,,-0.42631676732724144,0.011450959218318802,,4.602676181135398e-06
2011-03-11,,-0.29381680035134666,,0.3188386013531005,0.01144958094489453,,0.00010433824320271434
2011-03-14,,-0.32198388392954447,,-0.41382804745902396,0.011311415417764238,,6.274233026570478e-06
2011-03-15,,-0.2379055577983438,,-0.06558217673918264,0.011723837464153933,,5.2885316887749046e-05
2011-03-16,,-0.11583447456157567,,0.40831571839397496,0.012322622053121056,,0.00011631433755647596
2011-03-17,,0.005511590543147943,,1.0225173789778796,0.01291785027416976,,0.0001985223621626968
2011-03-18,,0.03158573421108077,,1.0392221046596108,0.01304574948653761,,0.00020075821170204583
2011-03-21,,0.10015163861186198,,-0.081296986041477,0.013382079809781719,,5.078196303393998e-05
2011-03-22,,0.10574997095940879,,0.430249494875674,0.013409540818930997,,0.00011925007113134235
2011-03-23,,0.1015627746546002,,-0.3620603819155703,0.01338900173177113,,1.320309336009198e-05
2011-03-24,,0.12778896630147032,,-0.395662166335616,0.013517646771767908,,8.705651399759318e-06
2011-03-25,,0.1295124355012556,,-0.0974837998342789,0.013526100754226549,,4.861543358283116e-05
2011-03-28,,0.12772037593942115,,-0.28414456178721836,0.013517310321474704,,2.3631762100967865e-05
2011-03-29,,0.12417720255757551,,-0.41981262034018085,0.013499930303530793,,5.47322588796366e-06
2011-03-30,,0.12429547897370838,,-0.36394133937090045,0.013500510474471697,,1.2951335986749754e-05
2011-03-31,,0.12054682642392729,,-0.3419548068085964,0.013482122537569002,,1.5894130716690812e-05
2011-04-01,,0.1136098874130991,,-0.3568927225038575,0.013448095378440479,,1.389476044492334e-05
2011-04-04,,0.08093157900192875,,-0.28215252374616384,0.013287801335401875,,2.3898387092082106e-05
2011-04-05,,0.06376103299814503,,-0.0041582252862505924,0.013203576160539824,,6.110662600575679e-05
2011-04-06,,0.07552887129318653,,-0.18035812775409293,0.01326129990665307,,3.752309172498073e-05
