date,instability,regime,ann_ret_static,ann_vol_static,sharpe_static,dd_static,calmar_static,hhi_static,gs_static,ann_ret_equal,ann_vol_equal,sharpe_equal,dd_equal,calmar_equal,hhi_equal,gs_equal,ann_ret_shrunk,ann_vol_shrunk,sharpe_shrunk,dd_shrunk,calmar_shrunk,hhi_shrunk,gs_shrunk,ann_ret_regime,ann_vol_regime,sharpe_regime,dd_regime,calmar_regime,hhi_regime,gs_regime,ann_ret_minvar,ann_vol_minvar,sharpe_minvar,dd_minvar,calmar_minvar,hhi_minvar,gs_minvar
2012-01-03,1.646109427451827,equal_weight,1.4994086958177062,0.2039576103545902,7.351570226827581,-0.027139464196788032,55.24827921971878,0.7116844413969334,1.789467721099152,0.48912373689054794,0.10888750530844804,4.492009762782207,-0.027167448942751138,18.004036298043978,0.05263157894736842,0.0,0.05063885642087655,0.06998504563421794,0.7235668129094938,-0.030856288184659686,1.6411195059440702,0.30533337941575284,1.5789473684210524,0.48912373689054794,0.10888750530844804,4.492009762782207,-0.027167448942751138,18.004036298043978,0.05263157894736842,0.0,0.05063898391092908,0.06998452937826712,0.72357397214497,-0.030856032990155047,1.64113721057681,0.30533112589024736,1.5789473684210527
2012-04-03,-0.6524573267962249,shrunk_mv,-0.1961727977838511,0.33073865280922154,-0.5931353838373664,-0.17423819609312186,-1.1258885949381976,0.999974533392377,0.34932201177194966,-0.21421852288010423,0.1739633469185661,-1.231400330440768,-0.11532781755585864,-1.8574748696371386,0.05263157894736842,0.0,0.02202820575502138,0.10349914133884729,0.21283467157377595,-0.04146839204124331,0.5312047241453862,0.2861710353833293,0.07492053685216876,0.01601209842874582,0.10368800278284243,0.15442575803374806,-0.04146839204124342,0.3861277865035275,0.2861710353833293,1.5789473684210524,0.022031785137448603,0.10349883021365328,0.21286989516662413,-0.04146821389584909,0.5312933224658116,0.28616869761424646,0.07492452226375201
2012-07-03,0.2444719994605499,shrunk_mv,0.4041595428126364,0.2112711368748093,1.9129898612327954,-0.06494869822067151,6.222750476683192,0.9511062719588308,0.05000980826869846,0.28275863331517986,0.12724567583923926,2.222147286736988,-0.02684536946126792,10.532864288686344,0.05263157894736842,0.0,0.1917262037093116,0.08973706967130088,2.136532922365173,-0.020539304793177227,9.33460044728483,0.262152736783796,0.11787766751484081,0.1917262037093116,0.08973706967130088,2.136532922365173,-0.020539304793177227,9.33460044728483,0.262152736783796,0.11787766751484081,0.1917225293520663,0.08973710535842708,2.1364911269010745,-0.020539378399859753,9.334388101704938,0.2621518346138668,0.1178757627240763
2012-10-02,-0.37394943485557913,shrunk_mv,-0.8900054065659575,0.35787430462222164,-2.4869217908937684,-0.24833547143972168,-3.583883532248384,0.999944924616014,0.050024503456585455,0.1344449131256426,0.15084413007574538,0.8912836917030313,-0.07938585277038435,1.6935626239918478,0.05263157894736842,0.0,0.011570613058697022,0.10467692060103106,0.11053642954207282,-0.0486173458026834,0.23799351584632147,0.26039958010308906,0.10019032372793149,0.011570613058697022,0.10467692060103106,0.11053642954207282,-0.0486173458026834,0.23799351584632147,0.26039958010308906,0.10019032372793149,0.011575010242323954,0.10467650976838236,0.11057887073170448,-0.04861706792718434,0.2380853213867256,0.2603992078701573,0.10019740295248761
2013-01-04,0.11987020831436167,shrunk_mv,0.14441597235872336,0.14931037899593128,0.9672199168596224,-0.0392059471530235,3.6835220890100655,0.6117366617987637,1.4727463621283357,0.21589185697851931,0.10368260716310675,2.0822379267420645,-0.03581404385318887,6.028134043268515,0.05263157894736842,0.0,0.49353344136195726,0.085359581371696,5.781816562722809,-0.011211148745121524,44.02166562786137,0.27426131488809796,0.11820162185677749,0.49353344136195726,0.085359581371696,5.781816562722809,-0.011211148745121524,44.02166562786137,0.27426131488809796,0.11820162185677749,0.49353558836933276,0.08535927480386217,5.781862480713135,-0.011211107779144469,44.02201799249806,0.2742605185347734,0.11819660806364307
2013-04-08,-0.5154546502476264,shrunk_mv,0.10735635378484427,0.16791955849248272,0.6393320393922446,-0.07077697246453285,1.516826024716468,0.505177392065089,0.898124847250806,0.2947626019726081,0.13975196296449405,2.109183983680406,-0.046305105283717785,6.365660982013903,0.05263157894736842,0.0,0.162663765667703,0.14831199257340472,1.096767448439445,-0.05922571123602738,2.746505905508714,0.2765907474404471,0.06355193671526863,0.162663765667703,0.14831199257340472,1.096767448439445,-0.05922571123602738,2.746505905508714,0.2765907474404471,0.06355193671526863,0.16266819026528803,0.1483117218676193,1.0967992834071678,-0.05922566666515461,2.7465826798534594,0.27659056275566046,0.06355498566693704
2013-07-08,-0.09441996304871957,shrunk_mv,-0.07416763652467358,0.10750100443767689,-0.6899250561670041,-0.06356486272723783,-1.1668024336484946,0.4648006662845526,1.2587566196339663,0.10879185308434121,0.092744893038452,1.1730225732131272,-0.043788775888790044,2.4844689278512577,0.05263157894736842,0.0,-0.028749068878230734,0.0915043575094015,-0.3141825117484372,-0.06087100120980782,-0.4722949895162649,0.2963028672212474,0.23613570509876577,-0.028749068878230734,0.0915043575094015,-0.3141825117484372,-0.06087100120980782,-0.4722949895162649,0.2963028672212474,0.23613570509876577,-0.02874828961469808,0.091504476336096,-0.31417358762980724,-0.060871163877586065,-0.4722809255382704,0.2963065032605256,0.2361380408183063
2013-10-04,-0.7294807648105684,shrunk_mv,0.6734004046779387,0.16395738764315185,4.107167199709072,-0.02522403331901435,26.69677748047997,0.5425029344723639,1.9999994131429828,0.4244932750225048,0.10755376154039217,3.9468008272596298,-0.020818949001617182,20.389755265240854,0.05263157894736842,0.0,0.249701540557477,0.10555553556037599,2.365593990233245,-0.042335880432912365,5.898106712417781,0.2443815347043815,0.334457514760233,0.249701540557477,0.10555553556037599,2.365593990233245,-0.042335880432912365,5.898106712417781,0.2443815347043815,0.334457514760233,0.24969641583322594,0.10555593799554673,2.365536421492084,-0.04233636280296271,5.8979184630322585,0.24439145821166797,0.33445998932393944
2014-01-06,-0.6055222382853166,shrunk_mv,-0.2609306021509573,0.2192481095609176,-1.1901156305224987,-0.09999108223897457,-2.6095387339377316,0.6345342509387496,1.291559485201628,-0.044372547243553974,0.12013561830607829,-0.3693538008894481,-0.06729755076431831,-0.6593486202633193,0.05263157894736842,0.0,0.1308413782586125,0.11064918047883877,1.182488453076572,-0.06547590173816487,1.9983134983286093,0.20568853163388431,0.3503979139026233,0.1308413782586125,0.11064918047883877,1.182488453076572,-0.06547590173816487,1.9983134983286093,0.20568853163388431,0.3503979139026233,0.1306500450305976,0.11062260545657458,1.1810429205799613,-0.06547110974861392,1.9955373527689986,0.20527833497719974,0.34988352971581327
2014-04-07,-0.31830399583165897,shrunk_mv,0.12767218149497064,0.13193178602567443,0.9677135839738056,-0.03913614615275496,3.262257377020329,0.3155790951167538,1.7732274580410854,0.24375261413386087,0.09733599916027512,2.504239091772137,-0.031084719997658827,7.841557335958609,0.05263157894736842,0.0,0.30504912687005886,0.0815885753146906,3.7388706163022385,-0.01825435660527497,16.71103142478923,0.1767911987661332,0.16552428259284752,0.30504912687005886,0.0815885753146906,3.7388706163022385,-0.01825435660527497,16.71103142478923,0.1767911987661332,0.16552428259284752,0.3049667158073295,0.08157945707902206,3.738278320630683,-0.018254690684134323,16.706211082085595,0.17665068916633014,0.16492065970015243
